BBDD;ID_ANYO;EDAD;SEX;POLIZAS;EXPOSICION;SINIESTROS
Riesgo;2009;61;V;1053;881,93698630;3
Riesgo;2009;62;M;526;446,99178082;0
Riesgo;2009;62;V;879;729,61095890;2
Riesgo;2009;63;M;392;323,58356164;0
Riesgo;2009;63;V;712;596,92602740;2
Riesgo;2009;64;M;321;265,71780822;2
Riesgo;2009;64;V;485;405,31780822;3
Riesgo;2009;65;M;247;211,33972603;2
Riesgo;2009;65;V;339;286,59726027;0
Riesgo;2009;66;M;173;155,08767123;2
Riesgo;2009;66;V;222;192,70684932;1
Riesgo;2009;67;M;83;69,383561644;3
Riesgo;2009;67;V;135;120,52054795;1
Riesgo;2009;68;M;52;45,443835616;1
Riesgo;2009;68;V;98;86,986301370;1
Riesgo;2009;69;M;37;31,257534247;0
Riesgo;2009;69;V;80;65,654794521;1
Riesgo;2009;70;M;18;11,991780822;0
Riesgo;2009;70;V;27;19,506849315;1
Riesgo;2009;71;M;6;2,2136986301;0
Riesgo;2009;71;V;10;2,9616438356;0
Riesgo;2010;17;M;1;0,5123287671;0
Riesgo;2010;18;M;42;13,317808219;0
Riesgo;2010;18;V;53;13,868493151;0
Riesgo;2010;19;M;89;40,706849315;0
Riesgo;2010;19;V;162;95,282191781;0
Riesgo;2010;20;M;241;148,73698630;0
Riesgo;2010;20;V;319;212,77534247;0
Riesgo;2010;21;M;327;223,39178082;0
Riesgo;2010;21;V;503;351,20821918;0
Riesgo;2010;22;M;480;341,73424658;0
Riesgo;2010;22;V;661;482,52054795;1
Riesgo;2010;23;M;718;517,67397260;0
Riesgo;2010;23;V;905;660,60000000;0
Riesgo;2010;24;M;940;669,04657534;0
Riesgo;2010;24;V;1144;860,24109589;2
Riesgo;2010;25;M;1322;989,03835616;0
Riesgo;2010;25;V;1463;1101,9753425;0
Riesgo;2010;26;M;1695;1286,6000000;0
Riesgo;2010;26;V;1912;1520,4328767;0
Riesgo;2010;27;M;2023;1597,3315068;0
Riesgo;2010;27;V;2323;1803,0465753;0
Riesgo;2010;28;M;2429;1925,5123288;0
Riesgo;2010;28;V;2761;2173,9397260;0
Riesgo;2010;29;M;2908;2351,0438356;1
Riesgo;2010;29;V;3513;2821,3561644;0
Riesgo;2010;30;M;3420;2791,5178082;1
Riesgo;2010;30;V;3885;3124,1506849;3
Riesgo;2010;31;M;3803;3142,3013699;0
Riesgo;2010;31;V;4527;3698,0602740;0
Riesgo;2010;32;M;4157;3482,1506849;0
Riesgo;2010;32;V;5056;4187,1397260;1
Riesgo;2010;33;M;4394;3657,4821918;1
Riesgo;2010;33;V;5521;4609,2712329;0
Riesgo;2010;34;M;4608;3860,6739726;1
Riesgo;2010;34;V;5878;4927,4082192;0
Riesgo;2010;35;M;4580;3837,5123288;2
Riesgo;2010;35;V;6068;5061,9123288;2
Riesgo;2010;36;M;4731;4006,4904110;0
Riesgo;2010;36;V;5973;5002,7123288;4
Riesgo;2010;37;M;4546;3823,5753425;0
Riesgo;2010;37;V;6020;5046,8164384;0
Riesgo;2010;38;M;4371;3707,3452055;0
Riesgo;2010;38;V;6166;5228,9452055;3
Riesgo;2010;39;M;4492;3807,3506849;0
Riesgo;2010;39;V;6113;5180,5178082;1
Riesgo;2010;40;M;4375;3718,6465753;0
Riesgo;2010;40;V;6113;5172,0986301;3
Riesgo;2010;41;M;4266;3679,1561644;0
Riesgo;2010;41;V;5830;4971,2657534;4
Riesgo;2010;42;M;4542;3893,3972603;0
Riesgo;2010;42;V;5692;4838,8438356;4
Riesgo;2010;43;M;4250;3638,9369863;0
Riesgo;2010;43;V;5711;4831,6931507;1
Riesgo;2010;44;M;4048;3431,9342466;1
Riesgo;2010;44;V;5379;4576,5917808;1
Riesgo;2010;45;M;3993;3403,7150685;0
Riesgo;2010;45;V;5426;4679,0849315;5
Riesgo;2010;46;M;3911;3360,2438356;0
Riesgo;2010;46;V;5366;4531,7835616;9
Riesgo;2010;47;M;3687;3177,6054795;2
Riesgo;2010;47;V;4830;4143,4849315;4
Riesgo;2010;48;M;3438;2929,4904110;7
Riesgo;2010;48;V;4655;3977,9917808;2
Riesgo;2010;49;M;3246;2756,2602740;0
Riesgo;2010;49;V;4215;3597,4958904;5
Riesgo;2010;50;M;3121;2621,8821918;2
Riesgo;2010;50;V;4091;3442,4328767;5
Riesgo;2010;51;M;2901;2445,7068493;6
Riesgo;2010;51;V;3958;3363,3835616;8
Riesgo;2010;52;M;2716;2273,1150685;0
Riesgo;2010;52;V;3664;3091,4575342;2
Riesgo;2010;53;M;2452;2076,4027397;1
Riesgo;2010;53;V;3345;2793,3972603;9
Riesgo;2010;54;M;2160;1795,4821918;1
Riesgo;2010;54;V;2978;2481,9506849;6
Riesgo;2010;55;M;1979;1658,2739726;2
Riesgo;2010;55;V;2666;2210,3452055;5
Riesgo;2010;56;M;1697;1421,3260274;3
Riesgo;2010;56;V;2464;2047,2986301;6
Riesgo;2010;57;M;1433;1196,3835616;3
Riesgo;2010;57;V;2209;1848,1369863;7
Riesgo;2010;58;M;1326;1124,0547945;1
Riesgo;2010;58;V;1898;1577,1068493;9
Riesgo;2010;59;M;1166;968,46027397;1
Riesgo;2010;59;V;1604;1316,9205479;8
Riesgo;2010;60;M;1009;837,57534247;0
Riesgo;2010;60;V;1485;1229,1041096;3
Riesgo;2010;61;M;752;624,73424658;2
Riesgo;2010;61;V;1127;912,45753425;5
Riesgo;2010;62;M;687;577,36438356;0
Riesgo;2010;62;V;997;842,29589041;4
Riesgo;2010;63;M;505;411,93698630;2
Riesgo;2010;63;V;780;642,44383562;6
Riesgo;2010;64;M;370;300,88767123;1
Riesgo;2010;64;V;620;513,61369863;7
Riesgo;2010;65;M;260;235,40000000;0
Riesgo;2010;65;V;379;326,76164384;2
Riesgo;2010;66;M;190;164,57808219;0
Riesgo;2010;66;V;245;216,60000000;3
Riesgo;2010;67;M;132;116,68219178;0
Riesgo;2010;67;V;166;153,35616438;5
Riesgo;2010;68;M;55;50,408219178;0
Riesgo;2010;68;V;102;91,128767123;0
Riesgo;2010;69;M;42;37,328767123;0
Riesgo;2010;69;V;78;72,997260274;0
Riesgo;2010;70;M;28;21,375342466;1
Riesgo;2010;70;V;55;44,049315068;0
Riesgo;2010;71;M;6;2,6000000000;0
Riesgo;2010;71;V;11;4,0821917808;0
Riesgo;2011;18;M;69;22,334246575;0
Riesgo;2011;18;V;56;17,805479452;0
Riesgo;2011;19;M;177;95,947945205;0
Riesgo;2011;19;V;181;103,77808219;0
Riesgo;2011;20;M;254;143,22465753;0
Riesgo;2011;20;V;367;235,39178082;0
Riesgo;2011;21;M;443;292,85479452;0
Riesgo;2011;21;V;584;410,06575342;0
Riesgo;2011;22;M;587;408,24657534;0
Riesgo;2011;22;V;797;569,95616438;0
Riesgo;2011;23;M;829;574,06575342;0
Riesgo;2011;23;V;999;740,88767123;0
Riesgo;2011;24;M;1083;803,26301370;0
Riesgo;2011;24;V;1286;971,23561644;1
Riesgo;2011;25;M;1355;1017,9671233;0
Riesgo;2011;25;V;1623;1210,6191781;0
Riesgo;2011;26;M;1860;1412,2410959;0
Riesgo;2011;26;V;2017;1508,7369863;1
Riesgo;2011;27;M;2219;1760,6164384;0
Riesgo;2011;27;V;2534;1972,3123288;1
Riesgo;2011;28;M;2646;2096,5890411;0
Riesgo;2011;28;V;2992;2347,7232877;4
Riesgo;2011;29;M;3081;2477,8301370;0
Riesgo;2011;29;V;3537;2806,8082192;0
Riesgo;2011;30;M;3610;2924,3260274;0
Riesgo;2011;30;V;4330;3464,7068493;2
Riesgo;2011;31;M;4110;3407,6931507;0
Riesgo;2011;31;V;4778;3840,7671233;0
Riesgo;2011;32;M;4519;3744,2410959;0
Riesgo;2011;32;V;5473;4472,1780822;3
Riesgo;2011;33;M;4800;4026,6821918;0
Riesgo;2011;33;V;5960;4951,9342466;1
Riesgo;2011;34;M;5101;4229,4109589;1
Riesgo;2011;34;V;6336;5264,4931507;2
Riesgo;2011;35;M;5265;4428,5342466;0
Riesgo;2011;35;V;6713;5631,6630137;2
Riesgo;2011;36;M;5198;4408,1150685;0
Riesgo;2011;36;V;6889;5769,5945205;1
Riesgo;2011;37;M;5385;4541,6767123;1
Riesgo;2011;37;V;6821;5715,7068493;0
Riesgo;2011;38;M;5122;4327,1424658;0
Riesgo;2011;38;V;6682;5656,2739726;2
Riesgo;2011;39;M;5010;4239,6986301;0
Riesgo;2011;39;V;6938;5790,8794521;1
Riesgo;2011;40;M;5030;4293,5452055;1
Riesgo;2011;40;V;6833;5738,2767123;2
Riesgo;2011;41;M;4905;4171,1643836;3
Riesgo;2011;41;V;6783;5699,8821918;2
Riesgo;2011;42;M;4822;4064,2164384;0
Riesgo;2011;42;V;6525;5447,8575342;6
Riesgo;2011;43;M;4994;4274,9260274;1
Riesgo;2011;43;V;6228;5291,8876712;6
Riesgo;2011;44;M;4724;4016,9287671;1
Riesgo;2011;44;V;6227;5279,2328767;2
Riesgo;2011;45;M;4457;3768,6219178;1
Riesgo;2011;45;V;5853;4920,5205479;4
Riesgo;2011;46;M;4381;3691,5945205;3
Riesgo;2011;46;V;5910;5017,5123288;6
Riesgo;2011;47;M;4275;3614,7753425;4
Riesgo;2011;47;V;5695;4799,1534247;2
Riesgo;2011;48;M;4005;3410,5095890;4
Riesgo;2011;48;V;5233;4391,0821918;2
Riesgo;2011;49;M;3756;3194,3178082;1
Riesgo;2011;49;V;4989;4201,7041096;6
Riesgo;2011;50;M;3510;2960,3287671;6
Riesgo;2011;50;V;4539;3805,9424658;5
Riesgo;2011;51;M;3334;2823,1616438;7
Riesgo;2011;51;V;4364;3631,3232877;9
Riesgo;2011;52;M;3083;2610,2410959;0
Riesgo;2011;52;V;4195;3527,9315068;7
Riesgo;2011;53;M;2905;2401,1753425;3
Riesgo;2011;53;V;3880;3233,5315068;8
Riesgo;2011;54;M;2660;2201,6712329;4
Riesgo;2011;54;V;3492;2919,7315068;4
Riesgo;2011;55;M;2309;1899,2465753;1
Riesgo;2011;55;V;3119;2573,3506849;8
Riesgo;2011;56;M;2096;1732,9068493;4
Riesgo;2011;56;V;2822;2311,2136986;5
Riesgo;2011;57;M;1803;1472,8684932;1
Riesgo;2011;57;V;2529;2074,6547945;9
Riesgo;2011;58;M;1515;1241,4109589;2
Riesgo;2011;58;V;2358;1917,9397260;8
Riesgo;2011;59;M;1395;1145,5095890;1
Riesgo;2011;59;V;1969;1593,1726027;3
Riesgo;2011;60;M;1210;970,63835616;4
Riesgo;2011;60;V;1637;1335,7671233;3
Riesgo;2011;61;M;1010;846,14794521;0
Riesgo;2011;61;V;1502;1230,3095890;5
Riesgo;2011;62;M;711;597,31780822;2
Riesgo;2011;62;V;1028;853,03835616;4
Riesgo;2011;63;M;646;549,08767123;1
Riesgo;2011;63;V;952;811,02739726;3
Riesgo;2011;64;M;437;376,33424658;1
Riesgo;2011;64;V;695;590,25753425;4
Riesgo;2011;65;M;312;268,86027397;1
Riesgo;2011;65;V;478;403,69863014;2
Riesgo;2011;66;M;218;196,07945205;2
Riesgo;2011;66;V;291;256,06301370;4
Riesgo;2011;67;M;145;128,67123288;1
Riesgo;2011;67;V;191;163,64383562;1
Riesgo;2011;68;M;101;86,635616438;0
Riesgo;2011;68;V;138;123,89041096;0
Riesgo;2011;69;M;45;41,764383562;0
Riesgo;2011;69;V;81;74,484931507;0
Riesgo;2011;70;M;34;27,427397260;0
Riesgo;2011;70;V;67;52,131506849;1
Riesgo;2011;71;M;11;4,4246575342;0
Riesgo;2011;71;V;23;9,6465753425;0
Riesgo;2012;18;M;79;23,300546448;0
Riesgo;2012;18;V;80;25,909836066;0
Riesgo;2012;19;M;181;99,360655738;1
Riesgo;2012;19;V;192;99,084699454;0
Riesgo;2012;20;M;336;210,31147541;1
Riesgo;2012;20;V;356;220,93715847;1
Riesgo;2012;21;M;440;279,81420765;0
Riesgo;2012;21;V;623;425,84153005;0
Riesgo;2012;22;M;694;473,76775956;0
Riesgo;2012;22;V;837;594,50000000;0
Riesgo;2012;23;M;853;617,03551913;0
Riesgo;2012;23;V;1157;841,20765027;0
Riesgo;2012;24;M;1206;865,45901639;0
Riesgo;2012;24;V;1399;1018,4453552;0
Riesgo;2012;25;M;1559;1139,4180328;0
Riesgo;2012;25;V;1750;1297,5355191;1
Riesgo;2012;26;M;1871;1408,5491803;0
Riesgo;2012;26;V;2099;1610,0710383;2
Riesgo;2012;27;M;2446;1896,0846995;0
Riesgo;2012;27;V;2607;2005,7131148;3
Riesgo;2012;28;M;2705;2185,8142077;0
Riesgo;2012;28;V;3185;2482,6311475;0
Riesgo;2012;29;M;3196;2594,0081967;0
Riesgo;2012;29;V;3657;2912,1038251;0
Riesgo;2012;30;M;3652;2974,4043716;0
Riesgo;2012;30;V;4324;3446,9153005;1
Riesgo;2012;31;M;4223;3499,2267760;1
Riesgo;2012;31;V;5106;4150,5601093;6
Riesgo;2012;32;M;4711;3964,9180328;0
Riesgo;2012;32;V;5534;4569,2322404;2
Riesgo;2012;33;M;5069;4236,8825137;0
Riesgo;2012;33;V;6293;5208,4754098;1
Riesgo;2012;34;M;5381;4545,2650273;2
Riesgo;2012;34;V;6742;5631,5737705;0
Riesgo;2012;35;M;5683;4794,1338798;3
Riesgo;2012;35;V;7056;5896,8989071;3
Riesgo;2012;36;M;5926;5005,2267760;0
Riesgo;2012;36;V;7483;6295,9617486;3
Riesgo;2012;37;M;5795;4930,2978142;1
Riesgo;2012;37;V;7570;6394,0901639;2
Riesgo;2012;38;M;5926;5037,7322404;0
Riesgo;2012;38;V;7548;6367,4918033;1
Riesgo;2012;39;M;5591;4755,9562842;0
Riesgo;2012;39;V;7352;6181,6639344;2
Riesgo;2012;40;M;5588;4742,3797814;0
Riesgo;2012;40;V;7479;6282,3306011;3
Riesgo;2012;41;M;5526;4732,1994536;5
Riesgo;2012;41;V;7330;6179,1147541;4
Riesgo;2012;42;M;5360;4567,0573770;2
Riesgo;2012;42;V;7258;6119,2185792;8
Riesgo;2012;43;M;5221;4435,9453552;2
Riesgo;2012;43;V;6924;5866,3688525;2
Riesgo;2012;44;M;5261;4522,1748634;1
Riesgo;2012;44;V;6646;5614,2677596;4
Riesgo;2012;45;M;5039;4308,3087432;0
Riesgo;2012;45;V;6584;5558,9617486;2
Riesgo;2012;46;M;4779;4064,8497268;1
Riesgo;2012;46;V;6142;5180,5983607;6
Riesgo;2012;47;M;4642;3950,6612022;1
Riesgo;2012;47;V;6224;5278,8415301;5
Riesgo;2012;48;M;4541;3875,3661202;6
Riesgo;2012;48;V;5889;5022,0765027;3
Riesgo;2012;49;M;4201;3593,8169399;2
Riesgo;2012;49;V;5425;4596,4153005;8
Riesgo;2012;50;M;3946;3343,8715847;4
Riesgo;2012;50;V;5244;4391,8196721;8
Riesgo;2012;51;M;3605;3056,2076503;3
Riesgo;2012;51;V;4684;3953,4808743;15
Riesgo;2012;52;M;3455;2920,6202186;4
Riesgo;2012;52;V;4508;3754,2158470;10
Riesgo;2012;53;M;3152;2664,6229508;3
Riesgo;2012;53;V;4265;3620,6912568;14
Riesgo;2012;54;M;2970;2498,4180328;4
Riesgo;2012;54;V;3945;3282,0327869;9
Riesgo;2012;55;M;2696;2234,1065574;3
Riesgo;2012;55;V;3535;2955,0300546;9
Riesgo;2012;56;M;2319;1954,2513661;4
Riesgo;2012;56;V;3158;2613,9508197;12
Riesgo;2012;57;M;2145;1814,6284153;1
Riesgo;2012;57;V;2804;2336,2213115;7
Riesgo;2012;58;M;1761;1474,7240437;8
Riesgo;2012;58;V;2499;2063,8961749;13
Riesgo;2012;59;M;1454;1198,5136612;2
Riesgo;2012;59;V;2306;1907,3387978;11
Riesgo;2012;60;M;1375;1145,7267760;4
Riesgo;2012;60;V;1886;1586,3934426;8
Riesgo;2012;61;M;1136;947,19672131;3
Riesgo;2012;61;V;1531;1281,1202186;5
Riesgo;2012;62;M;905;779,25956284;0
Riesgo;2012;62;V;1355;1141,0983607;4
Riesgo;2012;63;M;677;565,73224044;0
Riesgo;2012;63;V;939;770,22677596;4
Riesgo;2012;64;M;589;491,00819672;2
Riesgo;2012;64;V;853;693,50000000;8
Riesgo;2012;65;M;377;321,03551913;2
Riesgo;2012;65;V;575;492,14480874;3
Riesgo;2012;66;M;238;202,71584699;0
Riesgo;2012;66;V;356;309,49180328;2
Riesgo;2012;67;M;175;156,88251366;1
Riesgo;2012;67;V;225;196,46448087;3
Riesgo;2012;68;M;114;98,095628415;1
Riesgo;2012;68;V;145;132,77322404;0
Riesgo;2012;69;M;72;64,215846995;1
Riesgo;2012;69;V;105;93,385245902;1
Riesgo;2012;70;M;39;28,218579235;0
Riesgo;2012;70;V;66;47,456284153;1
Riesgo;2012;71;M;18;7,2841530055;0
Riesgo;2012;71;V;25;10,325136612;0
Riesgo;2012;72;M;1;0,2049180328;0
Riesgo;2012;72;V;3;2,2786885246;0
Riesgo;2013;18;M;80;27,704109589;0
Riesgo;2013;18;V;62;19,690410959;0
Riesgo;2013;19;M;226;137,96164384;0
Riesgo;2013;19;V;241;142,39178082;0
Riesgo;2013;20;M;343;222,07397260;0
Riesgo;2013;20;V;387;250,20821918;0
Riesgo;2013;21;M;499;338,33150685;0
Riesgo;2013;21;V;607;408,77260274;0
Riesgo;2013;22;M;661;459,02739726;0
Riesgo;2013;22;V;912;660,87123288;0
Riesgo;2013;23;M;991;710,75068493;0
Riesgo;2013;23;V;1135;823,23013699;0
Riesgo;2013;24;M;1184;873,61917808;0
Riesgo;2013;24;V;1521;1119,7041096;0
Riesgo;2013;25;M;1576;1168,1479452;0
Riesgo;2013;25;V;1800;1362,6493151;0
Riesgo;2013;26;M;1930;1459,3698630;0
Riesgo;2013;26;V;2236;1651,5506849;0
Riesgo;2013;27;M;2333;1803,6712329;0
Riesgo;2013;27;V;2575;1971,5561644;0
Riesgo;2013;28;M;2955;2328,3972603;1
Riesgo;2013;28;V;3172;2477,2438356;0
Riesgo;2013;29;M;3158;2520,5315068;0
Riesgo;2013;29;V;3761;2979,4000000;0
Riesgo;2013;30;M;3709;3011,6684932;0
Riesgo;2013;30;V;4343;3466,8904110;1
Riesgo;2013;31;M;4121;3373,7013699;0
Riesgo;2013;31;V;4924;3972,8876712;1
Riesgo;2013;32;M;4726;3883,1150685;1
Riesgo;2013;32;V;5727;4687,2273973;1
Riesgo;2013;33;M;5173;4325,7780822;1
Riesgo;2013;33;V;6247;5138,8054795;1
Riesgo;2013;34;M;5459;4580,2164384;1
Riesgo;2013;34;V;7025;5753,7616438;2
Riesgo;2013;35;M;5947;4967,4054795;0
Riesgo;2013;35;V;7617;6250,5178082;1
Riesgo;2013;36;M;6254;5247,3315068;3
Riesgo;2013;36;V;7833;6441,1342466;1
Riesgo;2013;37;M;6476;5453,6712329;1
Riesgo;2013;37;V;8261;6850,5780822;2
Riesgo;2013;38;M;6326;5323,8904110;3
Riesgo;2013;38;V;8318;6908,8000000;2
Riesgo;2013;39;M;6419;5386,7287671;3
Riesgo;2013;39;V;8274;6889,1671233;4
Riesgo;2013;40;M;6067;5110,3452055;2
Riesgo;2013;40;V;7996;6609,5315068;4
Riesgo;2013;41;M;6019;5086,2000000;1
Riesgo;2013;41;V;8015;6673,3205479;4
Riesgo;2013;42;M;5851;4970,7150685;2
Riesgo;2013;42;V;7840;6514,6876712;2
Riesgo;2013;43;M;5644;4783,0383562;1
Riesgo;2013;43;V;7680;6379,3835616;7
Riesgo;2013;44;M;5447;4651,2821918;2
Riesgo;2013;44;V;7286;6117,5424658;4
Riesgo;2013;45;M;5553;4695,8684932;3
Riesgo;2013;45;V;6982;5845,4739726;6
Riesgo;2013;46;M;5272;4464,6164384;1
Riesgo;2013;46;V;6927;5770,5835616;4
Riesgo;2013;47;M;4916;4166,9369863;5
Riesgo;2013;47;V;6421;5358,4493151;9
Riesgo;2013;48;M;4744;3990,6164384;0
Riesgo;2013;48;V;6395;5283,5232877;11
Riesgo;2013;49;M;4656;3952,7068493;1
Riesgo;2013;49;V;6138;5107,1561644;12
Riesgo;2013;50;M;4245;3597,6191781;3
Riesgo;2013;50;V;5633;4646,5945205;9
Riesgo;2013;51;M;3948;3343,0602740;2
Riesgo;2013;51;V;5316;4411,0383562;11
Riesgo;2013;52;M;3602;3040,9479452;4
Riesgo;2013;52;V;4776;3953,2575342;8
Riesgo;2013;53;M;3433;2908,1068493;1
Riesgo;2013;53;V;4547;3747,2712329;3
Riesgo;2013;54;M;3133;2625,2876712;4
Riesgo;2013;54;V;4379;3601,8739726;11
Riesgo;2013;55;M;2925;2444,1205479;7
Riesgo;2013;55;V;3957;3243,0657534;10
Riesgo;2013;56;M;2599;2183,8410959;3
Riesgo;2013;56;V;3596;2898,6630137;4
Riesgo;2013;57;M;2262;1876,4904110;2
Riesgo;2013;57;V;3147;2564,0520548;5
Riesgo;2013;58;M;2118;1758,4164384;3
Riesgo;2013;58;V;2792;2272,0438356;10
Riesgo;2013;59;M;1703;1397,4602740;6
Riesgo;2013;59;V;2481;2005,5041096;9
Riesgo;2013;60;M;1384;1120,8027397;3
Riesgo;2013;60;V;2198;1793,5506849;11
Riesgo;2013;61;M;1246;1062,0410959;1
Riesgo;2013;61;V;1800;1507,6301370;6
Riesgo;2013;62;M;1009;862,57808219;6
Riesgo;2013;62;V;1397;1172,4054795;3
Riesgo;2013;63;M;803;683,35068493;5
Riesgo;2013;63;V;1218;988,76986301;11
Riesgo;2013;64;M;580;488,16438356;1
Riesgo;2013;64;V;805;653,11780822;5
Riesgo;2013;65;M;453;388,19178082;4
Riesgo;2013;65;V;633;539,51780822;8
Riesgo;2013;66;M;267;228,24931507;2
Riesgo;2013;66;V;418;357,41095890;1
Riesgo;2013;67;M;171;145,33698630;1
Riesgo;2013;67;V;260;225,75068493;1
Riesgo;2013;68;M;134;118,80821918;0
Riesgo;2013;68;V;167;146,29863014;1
Riesgo;2013;69;M;85;75,810958904;0
Riesgo;2013;69;V;119;104,37808219;0
Riesgo;2013;70;M;56;41,819178082;0
Riesgo;2013;70;V;78;61,235616438;1
Riesgo;2013;71;M;15;8,8465753425;0
Riesgo;2013;71;V;23;10,169863014;0
Riesgo;2013;72;M;1;1,0000000000;0
Riesgo;2013;72;V;3;1,7315068493;0
Riesgo;2013;73;V;1;1,0000000000;0
Riesgo;2014;18;M;189;61,517808219;0
Riesgo;2014;18;V;206;67,257534247;0
Riesgo;2014;19;M;383;207,80821918;0
Riesgo;2014;19;V;411;207,55342466;0
Riesgo;2014;20;M;541;316,96712329;0
Riesgo;2014;20;V;648;387,14246575;0
Riesgo;2014;21;M;718;450,27123288;0
Riesgo;2014;21;V;866;541,39452055;0
Riesgo;2014;22;M;1000;633,00000000;0
Riesgo;2014;22;V;1193;755,63013699;0
Riesgo;2014;23;M;1214;798,02465753;0
Riesgo;2014;23;V;1513;1045,1424658;0
Riesgo;2014;24;M;1594;1087,5506849;0
Riesgo;2014;24;V;1887;1245,3671233;0
Riesgo;2014;25;M;1926;1315,9506849;0
Riesgo;2014;25;V;2436;1675,7342466;0
Riesgo;2014;26;M;2377;1656,7726027;0
Riesgo;2014;26;V;2801;1957,5123288;2
Riesgo;2014;27;M;2856;2017,3068493;0
Riesgo;2014;27;V;3306;2349,0684932;0
Riesgo;2014;28;M;3247;2398,1342466;0
Riesgo;2014;28;V;3706;2666,1068493;1
Riesgo;2014;29;M;3871;2935,9534247;2
Riesgo;2014;29;V;4413;3270,1917808;2
Riesgo;2014;30;M;4252;3195,6410959;4
Riesgo;2014;30;V;5183;3858,0219178;1
Riesgo;2014;31;M;4871;3711,2575342;0
Riesgo;2014;31;V;5902;4452,5369863;2
Riesgo;2014;32;M;5341;4094,6575342;0
Riesgo;2014;32;V;6520;4947,4630137;0
Riesgo;2014;33;M;5951;4623,6027397;0
Riesgo;2014;33;V;7434;5739,1397260;0
Riesgo;2014;34;M;6577;5175,4410959;1
Riesgo;2014;34;V;7986;6207,3726027;1
Riesgo;2014;35;M;6864;5420,6493151;2
Riesgo;2014;35;V;8684;6841,7205479;2
Riesgo;2014;36;M;7295;5826,0000000;1
Riesgo;2014;36;V;9481;7512,6520548;1
Riesgo;2014;37;M;7534;6062,0630137;3
Riesgo;2014;37;V;9633;7615,8602740;9
Riesgo;2014;38;M;7710;6245,8739726;4
Riesgo;2014;38;V;9920;7938,2575342;3
Riesgo;2014;39;M;7559;6095,6082192;1
Riesgo;2014;39;V;10061;7996,0684932;2
Riesgo;2014;40;M;7528;6062,7972603;2
Riesgo;2014;40;V;9823;7879,3232877;8
Riesgo;2014;41;M;7104;5811,9945205;3
Riesgo;2014;41;V;9409;7539,4602740;5
Riesgo;2014;42;M;6979;5714,2739726;1
Riesgo;2014;42;V;9365;7541,0767123;3
Riesgo;2014;43;M;6779;5502,8986301;3
Riesgo;2014;43;V;9096;7316,7260274;3
Riesgo;2014;44;M;6404;5227,9890411;3
Riesgo;2014;44;V;8815;7117,4602740;3
Riesgo;2014;45;M;6148;5064,4575342;2
Riesgo;2014;45;V;8488;6799,4054795;13
Riesgo;2014;46;M;6178;5097,2767123;1
Riesgo;2014;46;V;7949;6451,5452055;5
Riesgo;2014;47;M;5944;4812,9095890;2
Riesgo;2014;47;V;7746;6283,0712329;8
Riesgo;2014;48;M;5494;4436,0054795;1
Riesgo;2014;48;V;7224;5868,8794521;4
Riesgo;2014;49;M;5223;4247,1095890;2
Riesgo;2014;49;V;7016;5666,9095890;11
Riesgo;2014;50;M;5149;4182,7260274;3
Riesgo;2014;50;V;6833;5465,8082192;11
Riesgo;2014;51;M;4650;3778,9890411;2
Riesgo;2014;51;V;6229;4982,5808219;7
Riesgo;2014;52;M;4266;3451,8383562;9
Riesgo;2014;52;V;5871;4725,0767123;11
Riesgo;2014;53;M;3954;3174,4630137;3
Riesgo;2014;53;V;5332;4209,0273973;9
Riesgo;2014;54;M;3771;3037,1506849;3
Riesgo;2014;54;V;5074;3992,7726027;10
Riesgo;2014;55;M;3369;2700,0986301;6
Riesgo;2014;55;V;4859;3806,5616438;6
Riesgo;2014;56;M;3177;2529,0931507;4
Riesgo;2014;56;V;4339;3427,2383562;6
Riesgo;2014;57;M;2868;2289,1835616;2
Riesgo;2014;57;V;3970;3097,5178082;5
Riesgo;2014;58;M;2486;1953,1945205;5
Riesgo;2014;58;V;3460;2715,7123288;4
Riesgo;2014;59;M;2301;1809,3452055;7
Riesgo;2014;59;V;3087;2390,3890411;17
Riesgo;2014;60;M;1867;1455,1780822;2
Riesgo;2014;60;V;2688;2089,1698630;17
Riesgo;2014;61;M;1514;1172,4767123;1
Riesgo;2014;61;V;2303;1817,7753425;7
Riesgo;2014;62;M;1354;1058,9452055;5
Riesgo;2014;62;V;1896;1494,3260274;7
Riesgo;2014;63;M;1085;847,81095890;1
Riesgo;2014;63;V;1485;1151,0739726;4
Riesgo;2014;64;M;809;629,93150685;2
Riesgo;2014;64;V;1202;923,49041096;2
Riesgo;2014;65;M;483;414,44383562;0
Riesgo;2014;65;V;650;537,64657534;5
Riesgo;2014;66;M;338;306,14520548;2
Riesgo;2014;66;V;457;395,39178082;5
Riesgo;2014;67;M;194;171,27945205;0
Riesgo;2014;67;V;310;284,56986301;4
Riesgo;2014;68;M;132;123,61643836;1
Riesgo;2014;68;V;198;178,20000000;0
Riesgo;2014;69;M;105;98,227397260;2
Riesgo;2014;69;V;130;118,52876712;3
Riesgo;2014;70;M;67;46,961643836;1
Riesgo;2014;70;V;90;64,054794521;0
Riesgo;2014;71;M;20;8,4794520548;0
Riesgo;2014;71;V;34;13,002739726;0
Riesgo;2014;72;M;4;4,0000000000;0
Riesgo;2014;72;V;2;2,0000000000;0
Riesgo;2014;73;M;1;1,0000000000;0
Riesgo;2014;73;V;1;1,0000000000;0
Riesgo;2014;74;V;1;0,6356164384;1
